"Season","Colony","Nest","Laying_date","ring","sex","Mate_ID","Final_clutch_size","Focal_Seasons","succ","Mate_Seasons","predation","Pair","total_pair_duration_nogaps","breeding_exp_pair_days","breeding_exp_Focal_nogaps","breeding_exp_Mate_nogaps","breeding_exp_Focal_days","breeding_exp_Mate_days","N_of_life_partners_Focal","N_of_life_partners_Mate","Clutch_size","N_hatched","succ_from_hatch","hatch_succ","season_of_protection","Col_Size","Focal_MinAge","Mate_MinAge","egg_mass","unique_ID","ColNestLaying","tarsus_Focal","tarsus_Mate","fledging_mass","wing_chick","ringer","Relaying_int","Fate_clutch","Group_Size"
"2015/2016",20,"21","07-05-16","Focal_ID_55",2,"Mate_ID_54",NA,NA,1,3,"natural","Pair_ID_55",2,586,2,2,586,586,1,2,4,NA,NA,NA,NA,42,844,1237,NA,"20_21_2016-05-07_XXX","20_21_2016-05-07",24.29,24.4025,NA,NA,"",NA,"successful",3
"2015/2016",20,"21","07-05-16","Focal_ID_55",2,"Mate_ID_54",NA,NA,0,3,"natural","Pair_ID_55",2,586,2,2,586,586,1,2,4,NA,NA,NA,NA,42,844,1237,NA,"20_21_2016-05-07_XXXX","20_21_2016-05-07",24.29,24.4025,NA,NA,"",NA,"successful",3
"2015/2016",71,"19","22-05-16","Focal_ID_56",2,"Mate_ID_55",NA,NA,1,NA,"protected","Pair_ID_56",3,596,2,2,596,596,1,1,3,NA,NA,NA,3,46,854,833,NA,"71_19_2016-05-22_X","71_19_2016-05-22",23.51,23.25,NA,NA,"",NA,"successful",6
"2015/2016",71,"19","22-05-16","Focal_ID_56",2,"Mate_ID_55",NA,NA,0,NA,"protected","Pair_ID_56",3,596,2,2,596,596,1,1,3,NA,NA,NA,3,46,854,833,NA,"71_19_2016-05-22_XX","71_19_2016-05-22",23.51,23.25,NA,NA,"",NA,"successful",6
"2015/2016",71,"19","22-05-16","Focal_ID_56",2,"Mate_ID_55",NA,NA,1,NA,"protected","Pair_ID_56",3,596,2,2,596,596,1,1,3,NA,NA,NA,3,46,854,833,NA,"71_19_2016-05-22_XXX","71_19_2016-05-22",23.51,23.25,NA,NA,"",NA,"successful",6
"2015/2016",2,"5","31-05-16","Focal_ID_57",2,"Mate_ID_56",4,1,0,NA,"natural","Pair_ID_57",5,603,2,3,603,899,1,2,4,2,0,1,NA,11,861,2049,NA,"2_5_2016-05-31_I","2_5_2016-05-31",22.7075,23.182,NA,NA,"",NA,"failed_chicks",2
"2015/2016",2,"5","31-05-16","Focal_ID_57",2,"Mate_ID_56",4,1,0,NA,"natural","Pair_ID_57",5,603,2,3,603,899,1,2,4,2,0,1,NA,11,861,2049,NA,"2_5_2016-05-31_XX","2_5_2016-05-31",22.7075,23.182,NA,NA,"",NA,"failed_chicks",2
"2015/2016",2,"5","31-05-16","Focal_ID_57",2,"Mate_ID_56",4,1,0,NA,"natural","Pair_ID_57",5,603,2,3,603,899,1,2,4,2,NA,0,NA,11,861,2049,NA,"2_5_2016-05-31_XXX","2_5_2016-05-31",22.7075,23.182,NA,NA,"",NA,"failed_chicks",2
"2015/2016",2,"5","31-05-16","Focal_ID_57",2,"Mate_ID_56",4,1,0,NA,"natural","Pair_ID_57",5,603,2,3,603,899,1,2,4,2,NA,0,NA,11,861,2049,NA,"2_5_2016-05-31_XXXX","2_5_2016-05-31",22.7075,23.182,NA,NA,"",NA,"failed_chicks",2
"2015/2016",31,"38","06-06-16","Focal_ID_58",2,"Mate_ID_57",NA,2,0,1,"natural","Pair_ID_58",3,240,2,1,586,240,2,2,3,2,0,1,NA,55,1244,866,NA,"31_38_2016-06-06_X","31_38_2016-06-06",23.00333333,23.39333333,NA,NA,"",NA,"failed_chicks",NA
"2015/2016",31,"38","06-06-16","Focal_ID_58",2,"Mate_ID_57",NA,2,0,1,"natural","Pair_ID_58",3,240,2,1,586,240,2,2,3,2,0,1,NA,55,1244,866,NA,"31_38_2016-06-06_XX","31_38_2016-06-06",23.00333333,23.39333333,NA,NA,"",NA,"failed_chicks",NA
"2015/2016",31,"38","06-06-16","Focal_ID_58",2,"Mate_ID_57",NA,2,0,1,"natural","Pair_ID_58",3,240,2,1,586,240,2,2,3,2,NA,0,NA,55,1244,866,NA,"31_38_2016-06-06_XXX","31_38_2016-06-06",23.00333333,23.39333333,NA,NA,"",NA,"failed_chicks",NA
"2015/2016",38,"11","06-06-16","Focal_ID_59",2,"Mate_ID_58",NA,NA,0,1,"natural","Pair_ID_59",2,116,2,1,611,116,2,1,3,3,1,1,NA,18,1005,818,NA,"38_11_2016-06-06_X","38_11_2016-06-06",24.35,23.83666667,NA,NA,"",NA,"successful",3
"2015/2016",38,"11","06-06-16","Focal_ID_59",2,"Mate_ID_58",NA,NA,0,1,"natural","Pair_ID_59",2,116,2,1,611,116,2,1,3,3,0,1,NA,18,1005,818,NA,"38_11_2016-06-06_XX","38_11_2016-06-06",24.35,23.83666667,NA,NA,"",NA,"successful",3
"2015/2016",38,"11","06-06-16","Focal_ID_59",2,"Mate_ID_58",NA,NA,1,1,"natural","Pair_ID_59",2,116,2,1,611,116,2,1,3,3,0,1,NA,18,1005,818,NA,"38_11_2016-06-06_XXXX","38_11_2016-06-06",24.35,23.83666667,NA,NA,"",NA,"successful",3
"2015/2016",11,"17","10-06-16","Focal_ID_60",2,"Mate_ID_59",NA,3,0,1,"protected","Pair_ID_60",2,244,2,1,608,244,4,1,2,0,NA,0,6,49,1274,879,NA,"11_17_2016-06-10_X","11_17_2016-06-10",23.645,23.3,NA,NA,"",6,"failed_chicks",NA
"2015/2016",11,"17","10-06-16","Focal_ID_60",2,"Mate_ID_59",NA,3,0,1,"protected","Pair_ID_60",2,244,2,1,608,244,4,1,2,0,NA,0,6,49,1274,879,NA,"11_17_2016-06-10_XX","11_17_2016-06-10",23.645,23.3,NA,NA,"",6,"failed_chicks",NA
"2016/2017",37,"7","11-09-16","Focal_ID_61",2,"Mate_ID_60",3,NA,1,2,"natural","Pair_ID_61",2,138,3,2,633,138,3,1,3,3,1,1,NA,83,1112,972,2.26,"37_7_2016-09-11_X","37_7_2016-09-11",22.77,23.4,29.27,59,"thomas pagnon",NA,"successful",3.333333333
"2016/2017",37,"7","11-09-16","Focal_ID_61",2,"Mate_ID_60",3,NA,0,2,"natural","Pair_ID_61",2,138,3,2,633,138,3,1,3,3,1,1,NA,83,1112,972,2.23,"37_7_2016-09-11_XX","37_7_2016-09-11",22.77,23.4,NA,NA,"",NA,"successful",3.333333333
"2016/2017",37,"7","11-09-16","Focal_ID_61",2,"Mate_ID_60",3,NA,1,2,"natural","Pair_ID_61",2,138,3,2,633,138,3,1,3,3,0,1,NA,83,1112,972,2.17,"37_7_2016-09-11_XXX","37_7_2016-09-11",22.77,23.4,27.74,59.5,"thomas pagnon",NA,"successful",3.333333333
"2016/2017",32,"13","04-03-17","Focal_ID_62",2,"Mate_ID_61",NA,NA,0,2,"natural","Pair_ID_62",1,172,2,2,508,380,3,3,3,2,1,1,NA,68,1643,848,NA,"32_13_2017-03-04_I","32_13_2017-03-04",23.915,23.775,NA,NA,"",NA,"successful",4.25
"2016/2017",32,"13","04-03-17","Focal_ID_62",2,"Mate_ID_61",NA,NA,1,2,"natural","Pair_ID_62",1,172,2,2,508,380,3,3,3,2,1,1,NA,68,1643,848,NA,"32_13_2017-03-04_XX","32_13_2017-03-04",23.915,23.775,28.79,60,"hugo pereira",NA,"successful",4.25
"2016/2017",32,"13","04-03-17","Focal_ID_62",2,"Mate_ID_61",NA,NA,1,2,"natural","Pair_ID_62",1,172,2,2,508,380,3,3,3,2,NA,0,NA,68,1643,848,NA,"32_13_2017-03-04_XXX","32_13_2017-03-04",23.915,23.775,29.44,62,"hugo pereira",NA,"successful",4.25
"2016/2017",21,"2","09-03-17","Focal_ID_63",2,"Mate_ID_62",3,NA,0,NA,"natural","Pair_ID_63",2,515,2,2,515,515,2,2,3,3,0,1,NA,13,925,2374,2.54,"21_2_2017-03-09_I","21_2_2017-03-09",23.75,24.175,NA,NA,"",NA,"failed_chicks",3.5
"2016/2017",21,"2","09-03-17","Focal_ID_63",2,"Mate_ID_62",3,NA,0,NA,"natural","Pair_ID_63",2,515,2,2,515,515,2,2,3,3,0,1,NA,13,925,2374,2.76,"21_2_2017-03-09_II","21_2_2017-03-09",23.75,24.175,NA,NA,"",NA,"failed_chicks",3.5
"2016/2017",21,"2","09-03-17","Focal_ID_63",2,"Mate_ID_62",3,NA,0,NA,"natural","Pair_ID_63",2,515,2,2,515,515,2,2,3,3,0,1,NA,13,925,2374,NA,"21_2_2017-03-09_III","21_2_2017-03-09",23.75,24.175,NA,NA,"",NA,"failed_chicks",3.5
"2016/2017",32,"16","11-03-17","Focal_ID_64",2,"Mate_ID_63",4,NA,1,8,"natural","Pair_ID_64",3,317,2,5,517,1570,2,3,4,3,1,1,NA,68,926,3088,NA,"32_16_2017-03-11_I","32_16_2017-03-11",23.81,23.276,28.44,60,"hugo pereira",NA,"successful",4
"2016/2017",32,"16","11-03-17","Focal_ID_64",2,"Mate_ID_63",4,NA,0,8,"natural","Pair_ID_64",3,317,2,5,517,1570,2,3,4,3,0,1,NA,68,926,3088,NA,"32_16_2017-03-11_XX","32_16_2017-03-11",23.81,23.276,NA,NA,"",NA,"successful",4
"2016/2017",32,"16","11-03-17","Focal_ID_64",2,"Mate_ID_63",4,NA,0,8,"natural","Pair_ID_64",3,317,2,5,517,1570,2,3,4,3,0,1,NA,68,926,3088,NA,"32_16_2017-03-11_XXX","32_16_2017-03-11",23.81,23.276,NA,NA,"",NA,"successful",4
"2016/2017",32,"16","11-03-17","Focal_ID_64",2,"Mate_ID_63",4,NA,0,8,"natural","Pair_ID_64",3,317,2,5,517,1570,2,3,4,3,NA,0,NA,68,926,3088,NA,"32_16_2017-03-11_XXXX","32_16_2017-03-11",23.81,23.276,NA,NA,"",NA,"successful",4
"2016/2017",20,"15","15-03-17","Focal_ID_65",2,"Mate_ID_64",4,2,0,3,"natural","Pair_ID_65",3,519,2,2,519,519,1,1,4,3,0,1,NA,48,872,1215,2.39,"20_15_2017-03-15_X","20_15_2017-03-15",23.35,24.085,NA,NA,"",NA,"failed_chicks",NA
"2016/2017",20,"15","15-03-17","Focal_ID_65",2,"Mate_ID_64",4,2,0,3,"natural","Pair_ID_65",3,519,2,2,519,519,1,1,4,3,0,1,NA,48,872,1215,2.43,"20_15_2017-03-15_XX","20_15_2017-03-15",23.35,24.085,NA,NA,"",NA,"failed_chicks",NA
"2016/2017",20,"15","15-03-17","Focal_ID_65",2,"Mate_ID_64",4,2,0,3,"natural","Pair_ID_65",3,519,2,2,519,519,1,1,4,3,0,1,NA,48,872,1215,2.45,"20_15_2017-03-15_XXX","20_15_2017-03-15",23.35,24.085,NA,NA,"",NA,"failed_chicks",NA
"2016/2017",20,"15","15-03-17","Focal_ID_65",2,"Mate_ID_64",4,2,0,3,"natural","Pair_ID_65",3,519,2,2,519,519,1,1,4,3,NA,0,NA,48,872,1215,2.44,"20_15_2017-03-15_XXXX","20_15_2017-03-15",23.35,24.085,NA,NA,"",NA,"failed_chicks",NA
"2016/2017",7,"18","19-03-17","Focal_ID_66",2,"Mate_ID_65",3,4,1,NA,"natural","Pair_ID_66",3,522,2,2,522,522,1,2,3,3,1,1,NA,66,1546,937,2.5,"7_18_2017-03-19_X","7_18_2017-03-19",23.38,23.75,26.36,60,"hugo pereira",NA,"successful",3.75
"2016/2017",7,"18","19-03-17","Focal_ID_66",2,"Mate_ID_65",3,4,1,NA,"natural","Pair_ID_66",3,522,2,2,522,522,1,2,3,3,1,1,NA,66,1546,937,2.47,"7_18_2017-03-19_XX","7_18_2017-03-19",23.38,23.75,27.76,64,"hugo pereira",NA,"successful",3.75
"2016/2017",7,"18","19-03-17","Focal_ID_66",2,"Mate_ID_65",3,4,1,NA,"natural","Pair_ID_66",3,522,2,2,522,522,1,2,3,3,1,1,NA,66,1546,937,2.58,"7_18_2017-03-19_XXX","7_18_2017-03-19",23.38,23.75,27.09,63,"hugo pereira",NA,"successful",3.75
"2016/2017",11,"6","20-03-17","Focal_ID_67",2,"Mate_ID_66",3,3,0,4,"natural","Pair_ID_67",4,526,2,2,526,526,1,1,3,2,0,1,NA,65,1224,1540,2.59,"11_6_2017-03-20_I","11_6_2017-03-20",23.885,24.72,NA,NA,"",NA,"failed_chicks",2
"2016/2017",11,"6","20-03-17","Focal_ID_67",2,"Mate_ID_66",3,3,0,4,"natural","Pair_ID_67",4,526,2,2,526,526,1,1,3,2,0,1,NA,65,1224,1540,2.59,"11_6_2017-03-20_II","11_6_2017-03-20",23.885,24.72,NA,NA,"",NA,"failed_chicks",2
"2016/2017",11,"6","20-03-17","Focal_ID_67",2,"Mate_ID_66",3,3,0,4,"natural","Pair_ID_67",4,526,2,2,526,526,1,1,3,2,NA,0,NA,65,1224,1540,2.65,"11_6_2017-03-20_III","11_6_2017-03-20",23.885,24.72,NA,NA,"",NA,"failed_chicks",2
"2016/2017",31,"6","22-03-17","Focal_ID_68",2,"Mate_ID_67",3,3,0,3,"natural","Pair_ID_68",3,527,2,2,527,532,1,3,3,0,NA,0,NA,63,1255,1222,2.47,"31_6_2017-03-22_I","31_6_2017-03-22",23.055,23.95,NA,NA,"",NA,"failed_eggs",NA
"2016/2017",31,"6","22-03-17","Focal_ID_68",2,"Mate_ID_67",3,3,0,3,"natural","Pair_ID_68",3,527,2,2,527,532,1,3,3,0,NA,0,NA,63,1255,1222,2.66,"31_6_2017-03-22_II","31_6_2017-03-22",23.055,23.95,NA,NA,"",NA,"failed_eggs",NA
"2016/2017",31,"6","22-03-17","Focal_ID_68",2,"Mate_ID_67",3,3,0,3,"natural","Pair_ID_68",3,527,2,2,527,532,1,3,3,0,NA,0,NA,63,1255,1222,2.48,"31_6_2017-03-22_III","31_6_2017-03-22",23.055,23.95,NA,NA,"",NA,"failed_eggs",NA
"2016/2017",37,"54","22-03-17","Focal_ID_69",2,"Mate_ID_68",3,2,0,2,"natural","Pair_ID_69",4,530,2,2,530,530,1,1,3,0,NA,0,NA,83,1066,871,2.44,"37_54_2017-03-22_I","37_54_2017-03-22",23.66,23.99333333,NA,NA,"",NA,"failed_eggs",NA
"2016/2017",37,"54","22-03-17","Focal_ID_69",2,"Mate_ID_68",3,2,0,2,"natural","Pair_ID_69",4,530,2,2,530,530,1,1,3,0,NA,0,NA,83,1066,871,2.49,"37_54_2017-03-22_II","37_54_2017-03-22",23.66,23.99333333,NA,NA,"",NA,"failed_eggs",NA
"2016/2017",37,"54","22-03-17","Focal_ID_69",2,"Mate_ID_68",3,2,0,2,"natural","Pair_ID_69",4,530,2,2,530,530,1,1,3,0,NA,0,NA,83,1066,871,2.56,"37_54_2017-03-22_III","37_54_2017-03-22",23.66,23.99333333,NA,NA,"",NA,"failed_eggs",NA
"2016/2017",7,"17B","23-03-17","Focal_ID_70",2,"Mate_ID_69",3,2,1,3,"natural","Pair_ID_70",3,529,2,2,529,529,3,1,3,2,1,1,NA,66,1147,1564,2.42,"7_17B_2017-03-23_X","7_17B_2017-03-23",23.4975,24.6175,30.96,62,"hugo pereira",NA,"successful",6.25
"2016/2017",7,"17B","23-03-17","Focal_ID_70",2,"Mate_ID_69",3,2,1,3,"natural","Pair_ID_70",3,529,2,2,529,529,3,1,3,2,1,1,NA,66,1147,1564,2.44,"7_17B_2017-03-23_XX","7_17B_2017-03-23",23.4975,24.6175,30.35,61,"hugo pereira",NA,"successful",6.25
"2016/2017",7,"17B","23-03-17","Focal_ID_70",2,"Mate_ID_69",3,2,0,3,"natural","Pair_ID_70",3,529,2,2,529,529,3,1,3,2,NA,0,NA,66,1147,1564,2.53,"7_17B_2017-03-23_XXX","7_17B_2017-03-23",23.4975,24.6175,NA,NA,"",NA,"successful",6.25
"2016/2017",71,"6","26-03-17","Focal_ID_71",2,"Mate_ID_70",2,3,0,2,"protected","Pair_ID_71",2,532,2,2,532,532,1,1,2,0,NA,0,4,76,1222,1032,2.54,"71_6_2017-03-26_X","71_6_2017-03-26",23.45,23.77,NA,NA,"",NA,"failed_eggs",NA
"2016/2017",71,"6","26-03-17","Focal_ID_71",2,"Mate_ID_70",2,3,0,2,"protected","Pair_ID_71",2,532,2,2,532,532,1,1,2,0,NA,0,4,76,1222,1032,2.51,"71_6_2017-03-26_XX","71_6_2017-03-26",23.45,23.77,NA,NA,"",NA,"failed_eggs",NA
"2016/2017",11,"1A","15-04-17","Focal_ID_72",2,"Mate_ID_71",2,NA,0,3,"natural","Pair_ID_72",2,551,2,3,551,846,1,2,2,0,NA,0,NA,65,1165,1252,2.62,"11_1A_2017-04-15_X","11_1A_2017-04-15",23.43,24.4,NA,NA,"",NA,"failed_eggs",NA
"2016/2017",11,"1A","15-04-17","Focal_ID_72",2,"Mate_ID_71",2,NA,0,3,"natural","Pair_ID_72",2,551,2,3,551,846,1,2,2,0,NA,0,NA,65,1165,1252,2.67,"11_1A_2017-04-15_XX","11_1A_2017-04-15",23.43,24.4,NA,NA,"",NA,"failed_eggs",NA
"2017/2018",7,"25","11-10-17","Focal_ID_73",2,"Mate_ID_72",4,3,0,NA,"natural","Pair_ID_73",4,541,3,4,541,1111,1,2,4,4,0,1,NA,63,1026,1854,2.4,"7_25_2017-10-11_X","7_25_2017-10-11",23.73,24.28,NA,NA,"",90,"failed_chicks",5
"2017/2018",7,"25","11-10-17","Focal_ID_73",2,"Mate_ID_72",4,3,0,NA,"natural","Pair_ID_73",4,541,3,4,541,1111,1,2,4,4,0,1,NA,63,1026,1854,2.23,"7_25_2017-10-11_XX","7_25_2017-10-11",23.73,24.28,NA,NA,"",90,"failed_chicks",5
"2017/2018",7,"25","11-10-17","Focal_ID_73",2,"Mate_ID_72",4,3,0,NA,"natural","Pair_ID_73",4,541,3,4,541,1111,1,2,4,4,0,1,NA,63,1026,1854,2.28,"7_25_2017-10-11_XXX","7_25_2017-10-11",23.73,24.28,NA,NA,"",90,"failed_chicks",5
"2017/2018",7,"25","11-10-17","Focal_ID_73",2,"Mate_ID_72",4,3,0,NA,"natural","Pair_ID_73",4,541,3,4,541,1111,1,2,4,4,0,1,NA,63,1026,1854,2.41,"7_25_2017-10-11_XXXX","7_25_2017-10-11",23.73,24.28,NA,NA,"",90,"failed_chicks",5
"2017/2018",7,"9","11-10-17","Focal_ID_74",2,"Mate_ID_73",2,3,0,NA,"natural","Pair_ID_74",3,623,3,3,623,623,2,1,2,2,0,1,NA,63,1091,3332,2.3,"7_9_2017-10-11_X","7_9_2017-10-11",23.9,25.08,NA,NA,"",36,"failed_chicks",4.5
"2017/2018",7,"9","11-10-17","Focal_ID_74",2,"Mate_ID_73",2,3,0,NA,"natural","Pair_ID_74",3,623,3,3,623,623,2,1,2,2,0,1,NA,63,1091,3332,2.45,"7_9_2017-10-11_XX","7_9_2017-10-11",23.9,25.08,NA,NA,"",36,"failed_chicks",4.5
"2017/2018",7,"21","13-10-17","Focal_ID_75",2,"Mate_ID_1",3,4,0,12,"natural","Pair_ID_75",3,610,3,10,610,3309,2,3,3,0,NA,0,NA,63,1433,4627,2.38,"7_21_2017-10-13_X","7_21_2017-10-13",23.69666667,23.76625,NA,NA,"",51,"failed_eggs",NA
"2017/2018",7,"21","13-10-17","Focal_ID_75",2,"Mate_ID_1",3,4,0,12,"natural","Pair_ID_75",3,610,3,10,610,3309,2,3,3,0,NA,0,NA,63,1433,4627,2.48,"7_21_2017-10-13_XX","7_21_2017-10-13",23.69666667,23.76625,NA,NA,"",51,"failed_eggs",NA
"2017/2018",7,"21","13-10-17","Focal_ID_75",2,"Mate_ID_1",3,4,0,12,"natural","Pair_ID_75",3,610,3,10,610,3309,2,3,3,0,NA,0,NA,63,1433,4627,2.42,"7_21_2017-10-13_XXX","7_21_2017-10-13",23.69666667,23.76625,NA,NA,"",51,"failed_eggs",NA
"2017/2018",7,"2","16-10-17","Focal_ID_76",2,"Mate_ID_74",3,2,0,3,"natural","Pair_ID_76",3,516,3,3,516,575,1,3,3,0,NA,0,NA,63,1001,1114,2.79,"7_2_2017-10-16_X","7_2_2017-10-16",23.605,22.995,NA,NA,"",NA,"failed_eggs",NA
"2017/2018",7,"2","16-10-17","Focal_ID_76",2,"Mate_ID_74",3,2,0,3,"natural","Pair_ID_76",3,516,3,3,516,575,1,3,3,0,NA,0,NA,63,1001,1114,2.81,"7_2_2017-10-16_XX","7_2_2017-10-16",23.605,22.995,NA,NA,"",NA,"failed_eggs",NA
"2017/2018",7,"2","16-10-17","Focal_ID_76",2,"Mate_ID_74",3,2,0,3,"natural","Pair_ID_76",3,516,3,3,516,575,1,3,3,0,NA,0,NA,63,1001,1114,2.51,"7_2_2017-10-16_XXX","7_2_2017-10-16",23.605,22.995,NA,NA,"",NA,"failed_eggs",NA
"2017/2018",27,"11","16-10-17","Focal_ID_77",2,"Mate_ID_75",3,NA,1,5,"protected","Pair_ID_77",1,0,3,5,535,1355,2,4,3,3,1,1,4,47,793,1753,2.4,"27_11_2017-10-16_X","27_11_2017-10-16",23.555,23.83,30.39,58,"ryan olinger",NA,"successful",4
"2017/2018",27,"11","16-10-17","Focal_ID_77",2,"Mate_ID_75",3,NA,1,5,"protected","Pair_ID_77",1,0,3,5,535,1355,2,4,3,3,1,1,4,47,793,1753,2.36,"27_11_2017-10-16_XX","27_11_2017-10-16",23.555,23.83,34.73,55,"ryan olinger",NA,"successful",4
"2017/2018",27,"11","16-10-17","Focal_ID_77",2,"Mate_ID_75",3,NA,0,5,"protected","Pair_ID_77",1,0,3,5,535,1355,2,4,3,3,0,1,4,47,793,1753,2.49,"27_11_2017-10-16_XXX","27_11_2017-10-16",23.555,23.83,NA,NA,"",NA,"successful",4
"2017/2018",37,"17","16-10-17","Focal_ID_78",2,"Mate_ID_76",4,NA,0,NA,"natural","Pair_ID_78",3,597,3,5,597,1463,1,2,4,4,0,1,6,80,855,3002,2.47,"37_17_2017-10-16_X","37_17_2017-10-16",23.27,24.18,NA,NA,"",NA,"failed_chicks",3.666666667
"2017/2018",37,"17","16-10-17","Focal_ID_78",2,"Mate_ID_76",4,NA,0,NA,"natural","Pair_ID_78",3,597,3,5,597,1463,1,2,4,4,0,1,6,80,855,3002,2.55,"37_17_2017-10-16_XX","37_17_2017-10-16",23.27,24.18,NA,NA,"",NA,"failed_chicks",3.666666667
"2017/2018",37,"17","16-10-17","Focal_ID_78",2,"Mate_ID_76",4,NA,0,NA,"natural","Pair_ID_78",3,597,3,5,597,1463,1,2,4,4,0,1,6,80,855,3002,2.56,"37_17_2017-10-16_XXX","37_17_2017-10-16",23.27,24.18,NA,NA,"",NA,"failed_chicks",3.666666667
"2017/2018",37,"17","16-10-17","Focal_ID_78",2,"Mate_ID_76",4,NA,0,NA,"natural","Pair_ID_78",3,597,3,5,597,1463,1,2,4,4,0,1,6,80,855,3002,2.4,"37_17_2017-10-16_XXXX","37_17_2017-10-16",23.27,24.18,NA,NA,"",NA,"failed_chicks",3.666666667
"2017/2018",37,"18","16-10-17","Focal_ID_79",2,"Mate_ID_77",2,3,0,4,"natural","Pair_ID_79",2,395,3,3,533,550,2,2,2,2,0,1,6,80,1354,1433,2.1,"37_18_2017-10-16_X","37_18_2017-10-16",23.33333333,24.645,NA,NA,"",112,"failed_chicks",2.666666667
"2017/2018",37,"18","16-10-17","Focal_ID_79",2,"Mate_ID_77",2,3,0,4,"natural","Pair_ID_79",2,395,3,3,533,550,2,2,2,2,0,1,6,80,1354,1433,2.4,"37_18_2017-10-16_XX","37_18_2017-10-16",23.33333333,24.645,NA,NA,"",112,"failed_chicks",2.666666667
"2017/2018",7,"14","17-10-17","Focal_ID_80",2,"Mate_ID_78",3,NA,0,NA,"natural","Pair_ID_80",2,332,3,5,631,1464,2,3,3,0,NA,0,NA,63,889,2092,2.42,"7_14_2017-10-17_X","7_14_2017-10-17",23.91,23.69666667,NA,NA,"",153,"failed_chicks",NA
"2017/2018",7,"14","17-10-17","Focal_ID_80",2,"Mate_ID_78",3,NA,0,NA,"natural","Pair_ID_80",2,332,3,5,631,1464,2,3,3,0,NA,0,NA,63,889,2092,2.65,"7_14_2017-10-17_XX","7_14_2017-10-17",23.91,23.69666667,NA,NA,"",153,"failed_chicks",NA
"2017/2018",7,"14","17-10-17","Focal_ID_80",2,"Mate_ID_78",3,NA,0,NA,"natural","Pair_ID_80",2,332,3,5,631,1464,2,3,3,0,NA,0,NA,63,889,2092,2.54,"7_14_2017-10-17_XXX","7_14_2017-10-17",23.91,23.69666667,NA,NA,"",153,"failed_chicks",NA
"2017/2018",8,"37","17-10-17","Focal_ID_81",2,"Mate_ID_79",3,3,0,3,"natural","Pair_ID_81",2,392,3,2,600,392,3,1,3,0,NA,0,NA,106,1353,1364,2.52,"8_37_2017-10-17_I","8_37_2017-10-17",23.685,22.84666667,NA,NA,"",47,"failed_chicks",NA
"2017/2018",8,"37","17-10-17","Focal_ID_81",2,"Mate_ID_79",3,3,0,3,"natural","Pair_ID_81",2,392,3,2,600,392,3,1,3,0,NA,0,NA,106,1353,1364,2.46,"8_37_2017-10-17_II","8_37_2017-10-17",23.685,22.84666667,NA,NA,"",47,"failed_chicks",NA
"2017/2018",8,"37","17-10-17","Focal_ID_81",2,"Mate_ID_79",3,3,0,3,"natural","Pair_ID_81",2,392,3,2,600,392,3,1,3,0,NA,0,NA,106,1353,1364,2.33,"8_37_2017-10-17_III","8_37_2017-10-17",23.685,22.84666667,NA,NA,"",47,"failed_chicks",NA
"2017/2018",32,"19","17-10-17","Focal_ID_82",2,"Mate_ID_80",3,NA,0,4,"natural","Pair_ID_82",3,682,3,4,682,1105,1,3,3,0,NA,0,NA,75,1146,1742,2.44,"32_19_2017-10-17_X","32_19_2017-10-17",23.85,23.46333333,NA,NA,"",51,"failed_eggs",NA
"2017/2018",32,"19","17-10-17","Focal_ID_82",2,"Mate_ID_80",3,NA,0,4,"natural","Pair_ID_82",3,682,3,4,682,1105,1,3,3,0,NA,0,NA,75,1146,1742,2.48,"32_19_2017-10-17_XX","32_19_2017-10-17",23.85,23.46333333,NA,NA,"",51,"failed_eggs",NA
"2017/2018",32,"19","17-10-17","Focal_ID_82",2,"Mate_ID_80",3,NA,0,4,"natural","Pair_ID_82",3,682,3,4,682,1105,1,3,3,0,NA,0,NA,75,1146,1742,2.56,"32_19_2017-10-17_XXX","32_19_2017-10-17",23.85,23.46333333,NA,NA,"",51,"failed_eggs",NA
"2017/2018",27,"44","18-10-17","Focal_ID_83",2,"Mate_ID_81",3,3,1,3,"protected","Pair_ID_83",3,602,3,3,602,602,1,2,3,3,1,1,4,47,1098,1122,2.38,"27_44_2017-10-18_I","27_44_2017-10-18",24.22,23.17,30.56,61,"rita leal",NA,"successful",2.666666667
"2017/2018",27,"44","18-10-17","Focal_ID_83",2,"Mate_ID_81",3,3,1,3,"protected","Pair_ID_83",3,602,3,3,602,602,1,2,3,3,1,1,4,47,1098,1122,2.39,"27_44_2017-10-18_II","27_44_2017-10-18",24.22,23.17,27.42,57,"rita leal",NA,"successful",2.666666667
"2017/2018",27,"44","18-10-17","Focal_ID_83",2,"Mate_ID_81",3,3,1,3,"protected","Pair_ID_83",3,602,3,3,602,602,1,2,3,3,1,1,4,47,1098,1122,2.39,"27_44_2017-10-18_III","27_44_2017-10-18",24.22,23.17,26.26,52,"rita leal",NA,"successful",2.666666667
"2017/2018",8,"26","19-10-17","Focal_ID_84",2,"Mate_ID_82",3,3,0,3,"natural","Pair_ID_84",3,441,3,3,597,441,2,3,3,0,NA,0,NA,106,1067,1255,2.23,"8_26_2017-10-19_I","8_26_2017-10-19",24.13,23.6675,NA,NA,"",121,"failed_eggs",NA
